user_id,posted,sentiment_analysis
76561198040530605,Posted March 4.,neutral
76561198040530605,Posted August 3.,positivo
76561198040530605,Posted April 15.,positivo
76561198040530605,2014-06-27,positivo
76561198040530605,2014-06-09,positivo
76561198040530605,2014-01-01,positivo
76561198040530605,2011-12-30,positivo
76561197974500703,2012-07-15,negativo
76561197974500703,2012-06-17,positivo
76561197974500703,2012-06-17,positivo
76561197974500703,2012-01-28,positivo
76561197974500703,2012-01-28,positivo
76561197974500703,2011-12-27,negativo
76561197974500703,2011-12-20,positivo
76561197974500703,2011-12-20,positivo
76561197974500703,2010-12-28,positivo
76561197974500703,2010-12-28,positivo
76561198047185525,2014-03-20,positivo
76561198047185525,2014-06-27,neutral
76561198047185525,2013-12-16,neutral
sweep6060,Posted February 21.,negativo
bilyitu,2014-10-06,neutral
bilyitu,2014-09-08,neutral
76561198021244661,2014-04-15,positivo
76561198088538797,2015-09-01,positivo
deployablearchnagel,2014-05-30,neutral
rotflmaoman,2015-11-06,positivo
armouredmarshmallow,Posted July 20.,positivo
armouredmarshmallow,Posted March 27.,negativo
armouredmarshmallow,2015-11-08,positivo
armouredmarshmallow,2015-05-24,negativo
armouredmarshmallow,Posted March 27.,positivo
armouredmarshmallow,Posted July 20.,positivo
armouredmarshmallow,Posted March 27.,positivo
armouredmarshmallow,Posted March 27.,negativo
armouredmarshmallow,Posted March 27.,positivo
armouredmarshmallow,2015-05-24,positivo
76561198020928326,2014-07-01,negativo
Array71,2014-09-27,negativo
Array71,2014-06-24,positivo
76561198039874575,2014-02-01,negativo
arronlim13,2015-05-28,positivo
ARTHERDUNGER10,2015-04-13,positivo
Mackus1011,2013-12-06,positivo
Mackus1011,2015-08-31,positivo
Mackus1011,2015-06-18,neutral
Mackus1011,2014-10-18,negativo
76561198041877981,2014-01-09,neutral
76561198041877981,2014-02-28,negativo
ARZARNAR,Posted March 31.,positivo
darkmassieh,Posted June 28.,positivo
darkmassieh,Posted July 20.,negativo
darkmassieh,Posted July 6.,positivo
darkmassieh,2015-05-09,positivo
darkmassieh,2015-04-21,negativo
darkmassieh,Posted May 18.,positivo
darkmassieh,Posted August 29.,positivo
darkmassieh,2015-08-06,positivo
darkmassieh,2015-07-30,positivo
darkmassieh,2015-01-08,positivo
asianturtlefrenzy,2015-12-27,positivo
asianturtlefrenzy,2015-12-27,positivo
asianturtlefrenzy,2015-12-27,positivo
asianturtlefrenzy,Posted January 2.,positivo
asianturtlefrenzy,2015-12-27,positivo
asianturtlefrenzy,2015-12-26,positivo
asianturtlefrenzy,2015-12-22,positivo
asianturtlefrenzy,2015-07-07,negativo
asianturtlefrenzy,2015-06-30,negativo
asianturtlefrenzy,2014-05-16,positivo
blowjobsfurdayzandgayz,2015-01-12,neutral
blowjobsfurdayzandgayz,Posted July 12.,negativo
blowjobsfurdayzandgayz,2015-11-22,neutral
blowjobsfurdayzandgayz,2015-03-30,negativo
76561198082992295,2014-06-02,negativo
76561198082992295,2014-05-28,positivo
76561198082992295,2014-05-28,positivo
76561198082992295,Posted March 10.,positivo
LaLocaDeLosDulces,2015-06-27,neutral
76561198064352761,2014-03-14,positivo
assassin_warman,Posted July 4.,negativo
assassin_warman,2015-06-25,neutral
assassin_warman,2015-07-04,neutral
assassin_warman,2015-08-15,positivo
assassin_warman,Posted September 7.,positivo
assassin_warman,Posted February 20.,positivo
assassin_warman,Posted February 29.,positivo
assassin_warman,2015-08-25,positivo
assassin_warman,2015-03-14,positivo
Astrelt,2015-07-26,positivo
Astrelt,2014-10-10,positivo
Astrelt,2014-12-13,positivo
Astrelt,2014-12-30,negativo
Astrelt,2015-08-17,positivo
Astrelt,2015-04-03,positivo
Astrelt,2015-04-04,positivo
Astrelt,2012-08-23,positivo
Astrelt,2015-12-05,negativo
Astrelt,2015-12-05,negativo
76561198091740831,Posted January 27.,neutral
AtomicWoodchuck,Posted July 12.,negativo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
omgihaveawebpage,Posted March 11.,positivo
Swish0009,2014-06-28,negativo
Swish0009,2014-06-22,positivo
Swish0009,2014-06-28,negativo
Swish0009,2014-06-28,positivo
Swish0009,2014-06-09,neutral
Aurora99,2014-09-15,neutral
Aurora99,2014-11-05,neutral
Aurora99,2015-01-01,positivo
Aurora99,2014-09-15,neutral
Aurora99,2015-07-22,positivo
Aurora99,2015-02-15,neutral
Aurora99,2014-05-26,neutral
Aurora99,2014-05-21,neutral
Aurora99,2014-05-02,neutral
76561198053071988,2015-10-17,negativo
76561198083375450,2015-01-22,negativo
76561198083375450,2014-02-10,positivo
76561198083375450,2014-10-28,negativo
76561198083375450,2015-11-15,positivo
76561198083375450,2015-12-26,negativo
76561198083375450,2015-07-18,neutral
76561198083375450,2014-03-23,negativo
scroopy22,Posted September 10.,positivo
76561198078730600,2014-07-04,positivo
auzmoz,Posted July 4.,negativo
auzmoz,2014-06-02,positivo
auzmoz,Posted June 28.,positivo
auzmoz,Posted June 28.,negativo
auzmoz,Posted June 28.,negativo
auzmoz,Posted July 4.,positivo
auzmoz,Posted July 4.,positivo
auzmoz,2013-01-18,neutral
auzmoz,2013-01-18,positivo
auzzie_96,2014-12-30,positivo
fatrangacuntnolifevirgin,2014-07-29,positivo
76561198064150679,2014-05-26,positivo
76561198110293299,2014-11-08,positivo
76561198110293299,2015-06-08,positivo
76561198110293299,2015-06-07,positivo
76561198110293299,2015-02-14,positivo
de_triggered,Posted April 28.,negativo
de_triggered,2015-11-08,neutral
de_triggered,2015-07-06,neutral
de_triggered,2015-07-06,positivo
de_triggered,2015-07-06,negativo
de_triggered,2015-07-06,positivo
de_triggered,2015-07-06,positivo
de_triggered,2015-05-25,neutral
76561198071748311,Posted February 11.,positivo
Azrafael,2013-11-25,neutral
Azrafael,Posted May 14.,positivo
-Azsael-,Posted February 23.,negativo
76561198076301023,2014-12-26,negativo
hoarbiscuit,2014-03-22,positivo
bohgeraltofrivia,2013-12-04,positivo
bohgeraltofrivia,2014-11-11,positivo
TeH-B-Rad,2014-09-22,neutral
TeH-B-Rad,2015-04-09,positivo
BAW_Killer,2014-05-25,neutral
BAW_Killer,2015-12-13,negativo
BAW_Killer,2015-12-13,negativo
gamerdude7892,2015-12-04,positivo
2ez4medick,2014-06-28,positivo
BBBirb,2014-01-07,positivo
BBBirb,Posted July 12.,neutral
AgentXiri,2014-07-07,positivo
76561197998761331,2014-12-06,positivo
76561198064579722,Posted May 24.,positivo
76561198096750939,2015-10-20,neutral
potatoskins,Posted August 21.,positivo
crispymemesmantheyremyfavourite,2015-12-19,positivo
crispymemesmantheyremyfavourite,2015-12-22,negativo
crispymemesmantheyremyfavourite,2015-07-10,positivo
crispymemesmantheyremyfavourite,2014-04-03,positivo
76561198074409406,2015-09-18,negativo
H-Alo,2015-02-06,neutral
420Blz,2013-12-25,positivo
76561198076548816,2015-11-01,negativo
76561198076548816,Posted July 16.,negativo
76561198076548816,2014-12-19,positivo
76561198076548816,2014-11-01,positivo
76561198076548816,2014-08-16,positivo
chillrend,2014-01-27,positivo
chillrend,2015-12-02,positivo
chillrend,2014-02-13,positivo
chillrend,2013-12-10,positivo
BarretaJrs,Posted March 22.,positivo
Gborges,2014-07-03,neutral
lukeyturley,Posted March 10.,positivo
lukeyturley,Posted March 10.,negativo
lukeyturley,2014-07-04,positivo
PolygonCloud,Posted May 28.,positivo
76561198095142204,2015-02-21,neutral
BOB_200,2014-03-07,neutral
BOB_200,Posted February 24.,positivo
76561198070735033,2015-10-26,neutral
76561198018560501,2013-11-27,positivo
76561198069458790,Posted February 17.,neutral
76561198069458790,2014-05-15,neutral
76561198069458790,2014-04-02,neutral
76561198051148175,2014-01-02,negativo
76561198047208452,2013-12-26,positivo
76561198047208452,Posted January 22.,negativo
76561198047208452,2014-08-15,positivo
generalale,2014-04-12,negativo
generalale,2014-11-30,neutral
generalale,2013-11-21,positivo
brendoboy,2013-12-30,positivo
brendoboy,2014-09-05,negativo
brendoboy,2014-03-06,positivo
brendoboy,2014-04-13,negativo
brendoboy,2014-12-16,neutral
brendoboy,Posted February 8.,positivo
brendoboy,2014-07-03,positivo
76561198071234254,2014-10-04,neutral
76561198071234254,2014-07-05,positivo
76561198071234254,2013-08-17,positivo
76561198071234254,2013-08-14,positivo
76561198071234254,2013-06-08,positivo
76561198165870150,Posted April 2.,negativo
76561198165870150,Posted April 2.,positivo
76561197988934555,Posted August 12.,negativo
76561197988934555,Posted January 1.,negativo
76561197988934555,2015-12-15,positivo
76561197988934555,2015-03-28,positivo
Infixation,2015-02-23,positivo
Infixation,2015-05-06,positivo
Infixation,2013-12-01,positivo
Infixation,2015-10-08,positivo
Infixation,2014-02-04,positivo
Infixation,2013-12-01,positivo
Infixation,2013-12-01,positivo
76561198071162228,Posted July 8.,positivo
76561198047304525,2014-08-12,negativo
76561197994969639,2011-09-28,positivo
JuanManSnipez,2014-08-16,positivo
Ben_Andy,2014-02-09,negativo
Ben_Andy,2013-12-20,neutral
Bennysaputra,2015-08-01,negativo
76561198067021476,2014-10-29,negativo
76561198067021476,Posted January 21.,neutral
76561198067021476,Posted January 21.,negativo
76561198067021476,Posted January 21.,neutral
76561198067021476,Posted January 4.,positivo
76561198190487725,Posted April 10.,positivo
76561198190487725,Posted January 16.,neutral
76561198045071942,2015-01-26,positivo
Bhappiikhat,2014-07-28,positivo
Ahahahahahahahahahahahahahahaha,Posted July 14.,neutral
Ahahahahahahahahahahahahahahaha,2014-09-13,negativo
BITCHPLESE,2015-01-15,negativo
BITCHPLESE,Posted January 7.,negativo
BITCHPLESE,2015-02-07,negativo
Too_1337,2012-07-22,positivo
Too_1337,2015-06-15,positivo
kinglemon1222,2012-10-13,positivo
76561198030636321,2015-04-02,negativo
76561198007342405,Posted May 25.,positivo
76561198007342405,Posted March 4.,positivo
76561198007342405,Posted February 13.,negativo
IJustWantedToTalk,2015-05-06,positivo
IJustWantedToTalk,Posted May 13.,negativo
IJustWantedToTalk,Posted June 24.,negativo
IJustWantedToTalk,Posted September 16.,positivo
IJustWantedToTalk,2015-10-05,positivo
IJustWantedToTalk,2015-07-31,positivo
76561198081885254,Posted June 23.,neutral
76561198034643189,2014-07-05,negativo
LlamasInNigjamas,2014-09-26,negativo
mavros88,2015-12-14,negativo
mavros88,2015-05-28,neutral
mavros88,Posted May 7.,negativo
mavros88,Posted July 18.,negativo
mavros88,Posted July 3.,negativo
mavros88,Posted March 4.,positivo
mavros88,2015-09-29,positivo
mavros88,2015-05-30,positivo
mavros88,2015-03-20,positivo
76561198035363871,Posted September 14.,positivo
Hummingsenpai,2015-07-29,positivo
CHAAANG,2015-11-03,negativo
CHAAANG,2015-09-23,negativo
76561198056980314,Posted June 15.,positivo
76561198056980314,Posted May 25.,positivo
76561198077586769,2015-03-10,positivo
bitmat,2015-06-21,positivo
bitmat,2013-07-11,positivo
bitmat,2012-12-09,neutral
bitmat,2012-09-14,negativo
76561198028483487,2013-12-30,positivo
Ghoster09,2015-05-06,neutral
Ghoster09,2014-07-17,positivo
Ghoster09,2014-05-17,positivo
76561198081496844,2014-05-16,positivo
180577,2015-06-11,negativo
Barridos,2014-04-09,neutral
Blackhawk611,Posted July 5.,positivo
76561197988863895,Posted January 4.,negativo
76561197988863895,2015-12-28,positivo
76561198042728201,2014-05-16,positivo
76561198042728201,2014-10-01,positivo
hbk1462,2014-06-25,positivo
76561198088724903,2013-11-25,negativo
76561198057521157,2015-04-04,positivo
76561198057521157,2014-05-20,positivo
76561198057521157,2014-10-14,neutral
76561198057521157,2015-01-31,positivo
76561198053766465,Posted April 26.,positivo
76561198057389499,2014-11-14,positivo
76561198057389499,2015-12-25,positivo
76561198057389499,Posted May 4.,positivo
76561198057389499,Posted March 5.,positivo
76561198057389499,2015-11-20,positivo
76561198057389499,2014-09-13,positivo
FHK,2015-12-27,positivo
76561198030735076,2013-10-20,negativo
76561198030735076,2015-04-09,negativo
Bluegills,2014-08-07,positivo
Bluegills,2014-08-06,positivo
Bluegills,2014-02-07,positivo
Bluegills,2014-01-06,negativo
Bluegills,2013-12-22,positivo
Bluegills,2013-12-06,positivo
Bluegills,2012-12-04,positivo
Bluegills,2012-07-17,positivo
76561197970931849,Posted April 28.,positivo
76561197970931849,2014-03-12,positivo
76561197970931849,2015-07-04,positivo
rrbr,2015-10-01,negativo
rrbr,2015-01-21,positivo
13lazer,2012-07-15,neutral
76561198044344399,2015-08-03,neutral
76561197999613236,2013-12-16,positivo
76561197999613236,2015-10-25,positivo
76561197999613236,2015-11-28,positivo
76561197999613236,2015-05-08,negativo
RespekPlox,2015-04-26,positivo
76561198062288797,2015-10-06,positivo
76561198062288797,2015-07-09,positivo
bobseagull,2014-08-26,positivo
bobseagull,2014-05-07,negativo
bobseagull,2014-05-02,positivo
bobseagull,2015-01-16,positivo
bobseagull,2014-05-23,positivo
bobseagull,2014-05-07,negativo
bobseagull,2014-05-07,neutral
bokkkbokkk,2015-09-24,neutral
bokkkbokkk,2015-09-24,neutral
Bonesdontrattlethem,2014-06-20,neutral
76561198062403736,Posted September 3.,negativo
76561198062403736,2015-08-22,neutral
76561198073642113,2012-10-21,negativo
76561198073642113,2014-01-06,positivo
76561198073642113,2013-12-17,positivo
76561198211433640,Posted January 3.,neutral
76561198211433640,2015-11-13,neutral
ilyjoepoe,2015-03-10,positivo
Mantrouminati,2014-01-30,neutral
hididdlyhoe,2014-10-18,negativo
hididdlyhoe,Posted January 26.,positivo
76561198027225504,2014-07-18,positivo
76561198027225504,2014-08-12,positivo
76561198027225504,2015-03-26,neutral
76561198027225504,2014-04-26,positivo
76561198027225504,2014-03-20,positivo
76561198027225504,2012-02-27,positivo
dicksoutforboromir,2015-10-17,negativo
dicksoutforboromir,2014-11-29,negativo
dicksoutforboromir,Posted June 26.,neutral
dicksoutforboromir,Posted August 23.,positivo
dicksoutforboromir,2014-11-28,neutral
dicksoutforboromir,Posted May 31.,positivo
dicksoutforboromir,Posted April 15.,negativo
probotsteve,2015-12-13,negativo
76561197977543317,2014-09-20,negativo
BrutalLegend69,2013-02-28,negativo
76561198007539695,2014-10-28,neutral
76561198007539695,2014-03-29,negativo
76561198064026657,2014-11-28,negativo
76561198064026657,2013-07-07,positivo
76561198024450886,2013-10-24,positivo
saint556,Posted February 10.,positivo
saint556,2015-05-06,negativo
saint556,2014-09-23,positivo
saint556,2014-05-03,positivo
saint556,2014-05-01,negativo
saint556,2014-04-10,positivo
saint556,2014-01-05,positivo
Brayneeah,Posted January 31.,negativo
brettebear,2014-06-20,positivo
metiqu,2015-10-16,neutral
Brianseb,Posted January 27.,neutral
Brianseb,2014-03-20,neutral
spike_heart,2014-01-14,positivo
brocky0405,Posted August 21.,positivo
brocky0405,2015-09-30,negativo
brocky0405,2015-08-10,positivo
brocky0405,2015-06-14,neutral
brocky0405,2014-09-08,neutral
brocky0405,2013-11-28,positivo
brocky0405,2013-09-25,negativo
76561198046094676,2012-10-01,negativo
76561198046094676,2013-09-23,positivo
76561198046094676,2013-08-31,negativo
76561198046094676,2013-08-20,positivo
76561198046094676,2013-03-25,negativo
Vladimirputinisgreatman,Posted March 30.,positivo
Vladimirputinisgreatman,Posted March 28.,positivo
Vladimirputinisgreatman,Posted March 26.,positivo
Vladimirputinisgreatman,Posted January 25.,positivo
Vladimirputinisgreatman,2015-10-08,positivo
Br0wni3,2015-12-18,positivo
76561198079351819,Posted August 7.,neutral
76561198093381429,2015-01-08,positivo
76561198110065267,2015-03-05,positivo
76561198110065267,Posted February 20.,positivo
76561198059167106,2014-12-12,positivo
76561198105270589,2014-10-18,neutral
76561198105270589,2014-07-10,positivo
76561198105270589,2015-07-17,positivo
76561198105270589,2015-04-18,positivo
Trutle,2014-11-28,positivo
Trutle,2014-06-21,positivo
Trutle,2014-04-21,positivo
BugsyBro,2015-05-05,positivo
BugsyBro,2015-12-23,positivo
BugsyBro,2014-07-03,positivo
BugsyBro,Posted January 19.,positivo
BugsyBro,Posted March 25.,positivo
BugsyBro,2014-06-29,neutral
Jyep,Posted May 16.,negativo
Jyep,Posted January 24.,positivo
76561198074561346,2014-12-19,positivo
76561198074561346,Posted April 29.,negativo
76561198074561346,2013-12-24,positivo
76561198074561346,2014-02-28,positivo
76561198074561346,2015-05-16,positivo
76561198074561346,2015-06-19,positivo
76561198074561346,2013-10-14,positivo
76561198074561346,2013-06-09,positivo
76561198094074209,2015-12-01,neutral
76561198094074209,2013-11-04,positivo
76561198094074209,2015-12-18,negativo
BurningCassette,Posted August 12.,positivo
BurningCassette,Posted August 16.,negativo
76561198087011672,2014-02-16,positivo
busternut,2015-12-27,positivo
busternut,2013-12-24,positivo
busternut,Posted September 11.,negativo
busternut,2014-09-28,positivo
busternut,2014-06-22,positivo
76561198075981950,2015-08-26,positivo
76561198075981950,2015-06-12,neutral
Butteryyy,2013-12-11,positivo
76561198079326390,2014-12-16,negativo
76561198079326390,2015-05-11,positivo
76561198142749308,2015-05-20,neutral
76561198142749308,2014-11-28,negativo
897w463824638109276,2014-03-21,positivo
897w463824638109276,2014-01-28,negativo
Butterz,2014-12-20,positivo
8789568,2015-03-23,positivo
76561198112547239,2015-10-29,neutral
ByzGirl,2015-09-20,negativo
ByzGirl,2015-04-28,positivo
C14M8S,2014-09-03,neutral
C14M8S,2014-08-19,neutral
C14M8S,2014-08-16,positivo
C14M8S,2014-05-09,negativo
C14M8S,2014-05-09,negativo
C14M8S,2015-05-30,negativo
C14M8S,2014-07-06,neutral
C14M8S,2014-05-09,negativo
C14M8S,2014-05-09,negativo
C14M8S,2014-09-26,neutral
1122305938,2014-01-12,neutral
1122305938,2014-01-10,positivo
1122305938,2013-12-10,positivo
1122305938,2014-01-12,negativo
76561198069050565,2014-01-29,positivo
76561198069050565,2014-11-14,neutral
Cabey64,Posted May 27.,positivo
Cabey64,2014-06-24,positivo
Cabey64,2015-08-07,positivo
Cabey64,2015-01-19,positivo
Cabjoy,2014-06-26,positivo
76561198082278758,Posted April 22.,neutral
Stormaggen,2015-04-01,positivo
gusvu,2015-08-14,positivo
gusvu,2014-10-13,positivo
Punixa,Posted February 11.,negativo
Punixa,2015-07-04,neutral
Punixa,2015-05-23,neutral
Punixa,2015-05-23,positivo
Punixa,2013-12-16,neutral
Punixa,Posted March 20.,neutral
Punixa,Posted February 28.,neutral
76561198051084367,Posted February 18.,positivo
76561198044402508,2015-01-17,positivo
76561198081987102,2013-12-24,positivo
76561198081987102,Posted May 5.,positivo
76561198081987102,2013-12-24,neutral
76561197996741396,2013-12-01,positivo
calii,Posted June 3.,positivo
calii,Posted February 27.,positivo
calii,2015-04-15,positivo
76561198084718144,2015-11-25,positivo
76561198077034833,2014-01-07,positivo
calypto52,2013-11-29,positivo
camduman,Posted April 29.,negativo
camduman,Posted April 26.,negativo
camduman,2014-07-24,positivo
camduman,Posted June 26.,neutral
camduman,2014-06-20,neutral
camquarter,2014-06-22,positivo
aquelecaraqfazaquilo,2015-05-04,neutral
aquelecaraqfazaquilo,2015-06-19,neutral
aquelecaraqfazaquilo,2015-01-28,neutral
